Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage5,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
,Actor04_00,,Character2,,,0,,今回もどうにか倒すことができました,,,
,Actor04_01,,Character2,,,0,,魔者はどこから出没してきたのでしょう？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,ちょっと！,,,
PlaySe,Skill2,80,100,,,,,,,,
PlaySe,Thunder6,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_02,,Character2,,,0,,ビ、ビックリしました……,,,
,Actor02_00,,Character0,,,0,,詰めが甘いんじゃない？\nあんたは……,,,
,Actor04_02,,Character2,,,0,,ミシェルといいます,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_02,,Character0,,,0,,よく今まで何ともなかったね？,,,
,Actor02_00,,Character0,,,0,,よそ見していたら危ないじゃない\n何考えてるの？,,,
,Actor04_04,,Character2,,,0,,ごめんなさい,,,
,Actor04_04,,Character2,,,0,,魔者のことを考えていたもので,,,
,Actor02_00,,Character0,,,0,,戦ってる最中に余計なこと考えてたら\n命がいくつあっても足りないよ,,,
,Actor04_03,,Character2,,,0,,はい……、気をつけます,,,
,Actor02_02,,Character0,,,0,,だいたいさ\nあまり魔法得意じゃないでしょ？,,,
,Actor04_03,,Character2,,,0,,正直に言いますと……\n得意ではないです,,,
,Actor02_00,,Character0,,,0,,ふーん\nまぁ、あたしには関係ないけど,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_02,,Character0,,,0,,あたしの邪魔だけはしないでよ,,,
,Actor02_02,,Character0,,,0,,次に同じことがあっても\n助かると思わない方がいい,,,
,Actor04_01,,Character2,,,0,,はい……、ありがとうございます,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,6,,,,,,,,,
,Actor04_03,,Character2,,,0,,怒られてしまいました\nもっと、しっかりしないといけませんね,,,
,Actor01_00,,Character0,,,0,,すまない、ソラは遠慮せずに\nものを言うタイプなんだ,,,
,Actor04_00,,Character2,,,0,,エリシャさんが謝ることないです,,,
,Actor04_01,,Character2,,,0,,でも、ソラさんは倒しそびれた魔者から\nワタシを助けてくれました,,,
,Actor01_01,,Character0,,,0,,ははは……,,,
Balloon,Character2,2,,,,,,,,,
,Actor04_00,,Character2,,,0,,……？,,,
,Actor04_00,,Character2,,,0,,おかしなことでも言いましたでしょうか？,,,
,Actor01_01,,Character0,,,0,,いや、ミシェルは難しく考えすぎのように見える,,,
,Actor04_03,,Character2,,,0,,そうでしょうか？,,,
Balloon,Character0,3,,,,,,,,,
,Actor01_01,,Character0,,,0,,なんとかなる！\nって、アタシはそれしか考えていない,,,
,Actor01_01,,Character0,,,0,,案外、それだけでなんとかなるもんだよ,,,
,Actor04_03,,Character2,,,0,,……,,,
,Actor01_00,,Character0,,,0,,戦いに言葉は必要ないんだ\n勝つか負けるか、結果は明白で……,,,
,Actor01_00,,Character0,,,0,,我々は魔者と戦っている\nただ、それだけなんだ,,,
,Actor04_03,,Character2,,,0,,……,,,
,Actor01_00,,Character0,,,0,,ほら、浮かない顔をしていると\nまたソラにどやされちゃうぞ,,,
Balloon,Character2,8,,,,,,,,,
,Actor04_03,,Character2,,,0,,……,,,
,Actor04_00,,Character2,,,0,,そうですね\nありがとうございます、エリシャさん,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
