Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage9,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,008-Wave01,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,0,,さすが、リジェだよ,,,
,Actor02_01,,Character2,,,0,,大海原に繰り出すなんて\nものすごーっく貴重な経験じゃない？,,,
,Actor04_04,,Character0,,,0,,ものすごい揺れるんですが……,,,
,Actor03_03,,Character2,,,0,,海なんだから仕方ないよ,,,
,Actor03_01,,Character2,,,0,,さて、次の見張り番は？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,7,,,,,,,,,
,Actor05_02,,Character0,,,0,,わ、わたしです……,,,
,Actor03_03,,Character2,,,0,,シイナちゃん、大丈夫？\n見晴らしは抜群だよ,,,
,Actor05_00,,Character0,,,0,,こ、怖いですけど\n迷惑は掛けられません！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character0,,,0,,……,,,
,Actor03_01,,Character2,,,0,,足が完全に止まってるよ！,,,
Balloon,Character0,7,,,,,,,,,
,Actor05_02,,Character0,,,0,,や、やっぱり無理です,,,
,Actor03_03,,Character2,,,0,,私が代わりに\n見張りするから中に入っててよ,,,
,Actor05_02,,Character0,,,0,,は、はい……ごめんなさいです,,,
PlaySe,step01,80,100,,,,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_01,,Character0,,,0,,しかし、リジェが国に戻るなんて\n思いもしなかった,,,
,Actor03_03,,Character2,,,0,,成り行き上、仕方ないでしょ,,,
,Actor03_02,,Character2,,,0,,シイナちゃんやミシェルを\nこれ以上巻き込むわけにはいかないし,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_02,,Character0,,,0,,フフ……、それを言ったらリジェも部外者だよ,,,
,Actor03_03,,Character2,,,0,,私は別だよ\n国に帰ったら、どういう扱いされるかわからないから,,,
,Actor02_02,,Character0,,,0,,リジェは本当に何も知らないんだね,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_00,,Character2,,,0,,え……？,,,
,Actor02_01,,Character0,,,0,,いや、何も言ってないから気にしないで,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,0,,ソラはどうするの、今後は,,,
,Actor02_00,,Character0,,,0,,……,,,
,Actor02_02,,Character0,,,0,,フフ……、特にプランはないね,,,
,Actor02_01,,Character0,,,0,,片付けないといけないことは\nたくさん残っているんだけど……,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_02,,Character0,,,0,,こうやって、アテのない旅を続けられたら\nとても楽しそうだね,,,
,Actor02_02,,Character0,,,0,,リジェは？,,,
,Actor03_03,,Character2,,,0,,他のみんなを送り届けたら\n田舎の教師に戻るよ,,,
,Actor03_03,,Character2,,,0,,それでも、危険そうだったら\nもっと遠くの名も無いところまで逃げるかな,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_02,,Character0,,,0,,フフ……\n船で地図のないところまで行ってみようよ,,,
,Actor02_01,,Character0,,,0,,未曾有の発見とかしちゃって\n歴史に名を残すかもしれないじゃない？,,,
,Actor03_01,,Character2,,,0,,それができたら\n最高に楽しそうだね,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,0,,……,,,
Balloon,Character0,8,,,,,,,,,
,Actor02_02,,Character0,,,0,,……,,,
PlaySe,Blow7,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character0,,,0,,……っと,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,0,,結構揺れるね,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character0,,,0,,あれ……？,,,
,Actor02_00,,Character0,,,0,,向こうの海域……\n一角だけ雲行きが怪しそうじゃない？,,,
,Actor03_00,,Character2,,,0,,……,,,
,Actor03_03,,Character2,,,0,,本当だ……\n雨雲ではなさそうだけど,,,
,Actor03_02,,Character2,,,0,,何かおかしな感じがする,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character0,,,0,,……,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_02,,Character2,,,0,,……！,,,
,Actor03_03,,Character2,,,0,,……ソラ、みんなに伝えてきて,,,
,Actor02_02,,Character0,,,0,,へ……？,,,
,Actor03_02,,Character2,,,0,,あの海域、暗くなっているの\n天候のせいじゃない,,,
,Actor03_02,,Character2,,,0,,魔者が……群れをなしてる！,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,……！,,,
,Actor02_03,,Character0,,,0,,そんなのありえない！,,,
,Actor02_03,,Character0,,,0,,あんな関係ないところに\n魔者を配置する意味なんてないじゃない！,,,
,Actor03_02,,Character2,,,0,,ダメだ、今から進路を戻してる余裕はない,,,
,Actor02_03,,Character0,,,0,,みんなに伝えてくる,,,
Balloon,Character0,5,,,,,,,,,
