Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage13,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor03_02,,Character2,,,0,,……,,,
,Actor03_02,,Character2,,,0,,誰も見つからないね\nエリシャ達もソラ達も……,,,
,Actor03_03,,Character2,,,0,,シイナちゃんは大丈夫？,,,
,Actor05_00,,Character0,,,0,,はい……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,0,,このフロア、すごく嫌な感じがする\n空気が淀んでいるみたい……,,,
,Actor05_03,,Character0,,,0,,あ……、あれ？,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_03,,Character2,,,0,,……？,,,
,Actor03_03,,Character2,,,0,,シイナちゃん？,,,
,Actor05_00,,Character0,,,0,,どうしてでしょう……\n変な感じがします,,,
,Actor05_03,,Character0,,,0,,初めてきたはずなのに\n以前に一度、ここに来たことがあるような……？,,,
,Actor05_02,,Character0,,,0,,そんな気がして……,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_00,,Character2,,,0,,え……？\n待って、シイナちゃん、どこに向かうの！？,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_00,,Character0,,,0,,あ……この水晶,,,
Balloon,Character2,7,,,,,,,,,
,Actor03_02,,Character2,,,0,,なにこれ……気持ち悪い,,,
,Actor03_02,,Character2,,,0,,ひびが割れてるところから\n黒い何かが漏れ出てるみたい,,,
,Actor03_02,,Character2,,,0,,これがルネの言っていた黒水晶？,,,
,Actor05_00,,Character0,,,0,,間違いないと思います,,,
PlaySe,Equip2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor03_02,,Character2,,,0,,さ、触っても大丈夫なの？,,,
,Actor05_00,,Character0,,,0,,はい……、これは……,,,
StopBgm2,,,,,,2,,,,,
PlaySe,Skill2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,9,,,,,,,,,
,Actor05_00,,Character0,,,0,,やっぱり……,,,
,Actor03_02,,Character2,,,0,,何、今の光は……？,,,
,Actor05_00,,Character0,,,0,,わたし、一度ここに来ています,,,
,Actor05_00,,Character0,,,0,,思い出しました\nこの水晶のことも……,,,
,Actor05_00,,Character0,,,0,,ソラさんのことも、マリーさんのことも,,,
,Actor03_03,,Character2,,,0,,いったい、何の話をしているの？,,,
,Actor05_02,,Character0,,,0,,ごめんなさい\n突然、頭に入り込んできたので,,,
,Actor05_02,,Character0,,,0,,全然、説明になってないですよね,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,yumemidori,100,100,,,,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_02,,Character2,,,0,,そんな……,,,
,Actor03_02,,Character2,,,0,,水晶から出てくる瘴気のせいで\n魔者が生まれていたなんて,,,
,Actor05_00,,Character0,,,0,,これを壊すことができれば\n魔者はいなくなるんだと思います,,,
,Actor03_02,,Character2,,,0,,でも、わたしたちが使ってる魔法も\nこの水晶の恩恵なんだよね？,,,
,Actor05_02,,Character0,,,0,,はい……,,,
,Actor03_02,,Character2,,,0,,ソラが一度、破壊しようとしたけど未遂に終わって,,,
,Actor03_02,,Character2,,,0,,ひびが割れた状態で\n放置されていた……,,,
,Actor03_02,,Character2,,,0,,その記憶は間違いないんだよね,,,
Balloon,Character0,8,,,,,,,,,
,Actor05_02,,Character0,,,0,,……,,,
,Actor05_02,,Character0,,,0,,ソラさんが、わたしを逃がしてくれた後\n何も出来なかったのであれば,,,
,Actor03_02,,Character2,,,0,,ソラははぐらかしてばっかりだけど\nいつも、独りで背負おうとするから,,,
,Actor03_02,,Character2,,,0,,少しぐらい相談してくれても良かったのに,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,0,,この水晶を壊せば全て終わるんですよね？,,,
,Actor03_03,,Character2,,,0,,ひとまず、魔者はいなくなるよね\nでも……,,,
