Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event7,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,009-Wave02,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,船着場のおじさんいないですね,,,
,Actor03_03,,Character0,,,0,,変だね、急な用事だっていうから\nせっかく来たのに,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,0,,……,,,
Balloon,Character0,8,,,,,,,,,
,Actor03_00,,Character0,,,0,,……,,,
,Actor05_00,,Character2,,,0,,今日も海は大荒れですね,,,
,Actor05_00,,Character2,,,0,,沖の方は真っ暗で何も見えないです,,,
,Actor03_03,,Character0,,,0,,どこにも行けそうにないね,,,
,Actor03_03,,Character0,,,0,,船さえ出てれば\nどこにでも乗っけてあげられたんだけど……,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,戻ろっか……\nこれだけ待っても来ないんじゃ,,,
,Actor05_00,,Character2,,,0,,それがいいかもしれないですね,,,
,Actor05_00,,Character2,,,0,,今度、会った時に謝っておきましょう,,,
PlaySe,step01,80,100,,,,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,0,,……！,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,0,,待って、シイナちゃん！,,,
,Actor05_03,,Character2,,,0,,え……？,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,……,,,
,Actor05_03,,Character2,,,0,,先生……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,0,,……！,,,
,Actor05_03,,Character2,,,0,,い、今のって、まさか……,,,
PlaySe,Monster3,80,100,,,,,,,,
,Actor03_03,,Character0,,,0,,魔者、だね,,,
,Actor05_03,,Character2,,,0,,どうして、こんな街中で！？,,,
PlaySe,Monster2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,0,,数が多い……\nそれに、囲まれてるみたい,,,
,Actor05_02,,Character2,,,0,,ど、どうしましょう……,,,
,Actor03_02,,Character0,,,0,,戦うしかない\nだけど、ここで魔法を使ったら……,,,
,Actor03_03,,Character0,,,0,,いや、生き残ることだけ考えて\n周りを気にしている余裕はないよ,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,0,,わ、わかりました,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Ice7,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Damage2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,え……,,,
,Actor05_03,,Character2,,,0,,船着場にいたおじさんが\nどうして今頃……？,,,
,Actor05_02,,Character2,,,0,,こんなところにいたら\nあ、あぶないです！,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_02,,Character0,,,0,,離れて、シイナちゃん！,,,
,Actor05_03,,Character2,,,0,,え……？,,,
,Actor05_02,,Character2,,,0,,お、おじさんが……,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_02,,Character2,,,0,,魔者に変身した！？,,,
PlaySe,Thunder6,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Fire3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_04,,Character0,,,0,,んあぁ！,,,
PlaySe,Earth7,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,……？,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor03_04,,Character0,,,0,,……逃げて、シイナちゃん……,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_02,,Character2,,,0,,……！,,,
,Actor03_03,,Character0,,,0,,へへ……\n先生ぶって偉そうなこと言った割に,,,
,Actor03_04,,Character0,,,0,,全然、力になれてないね……,,,
,Actor05_02,,Character2,,,0,,先生！？,,,
,Actor03_03,,Character0,,,0,,ごめんね、頼りない先生で……,,,
,Actor05_02,,Character2,,,0,,そんな……,,,
,Actor03_04,,Character0,,,0,,護るって言ったのに\n約束、果たせそうにないかも……,,,
,Actor05_02,,Character2,,,0,,ダ、ダメです、しっかりしてください！,,,
,Actor03_03,,Character0,,,0,,そんな悲しそうな顔しないでよ……,,,
,Actor03_04,,Character0,,,0,,よけいに、悔しくなっちゃうよ,,,
,Actor05_02,,Character2,,,0,,……,,,
,Actor03_04,,Character0,,,0,,\^,,,
PlaySe,Earth5,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,0,,せ、せんせい……？,,,
,,,,,,0,,……,,,
,Actor05_02,,Character2,,,0,,い、嫌です、こんなの……,,,
,Actor05_02,,Character2,,,0,,先生は、自分をかばってくれて\nそれなのに……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
,Actor05_00,,Character2,,,0,,魔者……\nまだ、たくさん残っています,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Skill2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,わたしだって\n魔法使いになれたんです,,,
,Actor05_00,,Character2,,,0,,学校で先生に助けられた時の\nわたしとは違う,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Darkness3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,どこまで出来るかわからないけど,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_00,,Character2,,,0,,今度は、わたしが先生を\n助けてあげたいんです！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Darkness3,80,100,,,,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
