Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event8,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_00,,Character2,,,0,,ミシェル、起きてる？,,,
,Actor04_00,,Character0,,,0,,はい、ソラさん……,,,
,Actor04_00,,Character0,,,0,,お話、聞きました\nワタシ、何も知らずにソラさんのことを……,,,
,Actor02_01,,Character2,,,0,,ああ、いいよ、そういうの\nミシェルに心配されても癪だから,,,
,Actor04_01,,Character0,,,0,,そうですか,,,
,Actor04_00,,Character0,,,0,,元気そうで、良かったです,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_02,,Character2,,,0,,怒ったりしないんだ\nなんか調子狂う……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,リジェとシイナは？,,,
,Actor04_01,,Character0,,,0,,峠は越えたと思います,,,
,Actor04_00,,Character0,,,0,,リジェさんは、ただの外傷ですね\n時期に治りますよ,,,
,Actor02_00,,Character2,,,0,,そっか……,,,
,Actor04_03,,Character0,,,0,,シイナさんは……\n恐らく、魔法の使いすぎではないかと,,,
,Actor04_03,,Character0,,,0,,魔力が回復すれば\nすぐにでも良くなると思いますが,,,
,Actor02_02,,Character2,,,0,,エーテルを投与すればいいんじゃない,,,
,Actor04_03,,Character0,,,0,,それは、ダメです,,,
,Actor04_03,,Character0,,,0,,エーテルは依存症が残ってしまいます\nそれは……,,,
,Actor04_01,,Character0,,,0,,ソラさんが一番ご存知なはずです,,,
,Actor02_02,,Character2,,,0,,……,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_01,,Character2,,,0,,さては……\nエリシャのやつ、話しやがったな,,,
,Actor04_01,,Character0,,,0,,ふふ、いいえ\n少しカマをかけてみただけですよ,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_03,,Character2,,,0,,ま、また……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character0,,,0,,ソラさんは\nやっぱりエーテル依存症だったんですね,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_02,,Character2,,,0,,ちょっと待って\nそんなことあたし一言も言ってない！,,,
,Actor04_01,,Character0,,,0,,でしたら、どうして\nソラさんは無理を押して戦っていたんですか？,,,
,Actor02_02,,Character2,,,0,,無理なんてしてない\nあたしはいつも万全だよ,,,
,Actor04_01,,Character0,,,0,,嘘をつかないでください,,,
,Actor04_01,,Character0,,,0,,大体、ソラさん\n嘘をつくとき必ずあごに手を添えますよね？,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_03,,Character2,,,0,,え……！？,,,
,Actor02_02,,Character2,,,0,,そんな癖持ってない\nただ、たまたま調子が悪かっただけで,,,
,Actor02_02,,Character2,,,0,,確かに、魔法使うと頭に響くけど……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_01,,Character0,,,0,,ふふ、今のも嘘です\nソラさんは確かにそんな癖持っていません,,,
,Actor02_03,,Character2,,,0,,……！,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_02,,Character2,,,0,,わ、わかったよ……\nもう負けたよ、あたしの負け,,,
,Actor04_01,,Character0,,,0,,ソラさんが\nわかりやすいからですよ,,,
,Actor02_02,,Character2,,,0,,そんなこと……ある,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,あたしは、強くならないといけなかったんだよ,,,
,Actor04_03,,Character0,,,0,,それで、エーテルに手を出したと……,,,
,Actor02_03,,Character2,,,0,,仕方ないじゃない……,,,
,Actor02_02,,Character2,,,0,,魔法が使えなくなったら\nあたしには何も残らないんだ,,,
,Actor02_02,,Character2,,,0,,あたしは満足に生活できることより\n不満足でも魔法使いでいられることを選ぶ,,,
,Actor02_02,,Character2,,,0,,その考えは変えられないから,,,
,Actor04_03,,Character0,,,0,,……,,,
,Actor04_01,,Character0,,,0,,ふふ、ソラさん\nありがとうございます,,,
,Actor02_03,,Character2,,,0,,なんで、急にお礼を言われるようなこと？,,,
,Actor04_01,,Character0,,,0,,素直に話してくれるだけで\nワタシは嬉しいですよ,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_02,,Character2,,,0,,……そ、そうなんだ,,,
,Actor04_01,,Character0,,,0,,ワタシ、一つだけ試したいことがあるんです,,,
,Actor02_00,,Character2,,,0,,何？,,,
,Actor04_00,,Character0,,,0,,ワタシの白属性の魔法なら\n魔力を他人に移せるかもしれません,,,
,Actor02_00,,Character2,,,0,,魔力の転移……\n輸血のようなものかな？,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_02,,Character2,,,0,,でも、そしたらミシェルの魔力がなくなっちゃうよ,,,
,Actor04_01,,Character0,,,0,,少しだけですよ\nおすそ分けするみたいに,,,
,Actor04_03,,Character0,,,0,,ただ、いきなり\nシイナさんに施すわけにもいかないですし,,,
,Actor04_03,,Character0,,,0,,とはいえ\nこのまま指をくわえているわけにもいきません,,,
,Actor04_03,,Character0,,,0,,……,,,
,Actor02_02,,Character2,,,0,,あ、あたしなら\n別に構わないけど……,,,
,Actor04_00,,Character0,,,0,,え……？,,,
,Actor02_03,,Character2,,,0,,だ、だから\n実験台にしてもいいよって,,,
Balloon,Character0,9,,,,,,,,,
,Actor04_01,,Character0,,,0,,ありがとうございます,,,
,Actor02_02,,Character2,,,0,,うん……,,,
,Actor02_02,,Character2,,,0,,そ、それで\nあたしは何をすればいい？,,,
,Actor04_00,,Character0,,,0,,じっとして目を閉じて下さい,,,
,Actor02_02,,Character2,,,0,,目を閉じてればいいんだね……,,,
,Actor04_01,,Character0,,,0,,はい、あと、手つなぎますね,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,……！,,,
PlaySe,Damage2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character0,,,0,,い、いきなり何するんですか！？,,,
,Actor02_03,,Character2,,,0,,そ、そ、それはこっちのセリフじゃない！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character0,,,0,,魔力をつなぎとめないといけないんです\nほら、こうやって……,,,
,Actor02_02,,Character2,,,0,,う、うん……,,,
,Actor04_03,,Character0,,,0,,ソラさんの手、冷たいですね,,,
,Actor02_02,,Character2,,,0,,ミシェルの手は、温かいね,,,
,Actor04_03,,Character0,,,0,,目を閉じて、力を抜いてて下さい,,,
,Actor04_03,,Character0,,,0,,……,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,……！,,,
,Actor02_03,,Character2,,,0,,ちょ、ちょっと！\nおでこ、ごっつんこしてどうするの？,,,
,Actor04_00,,Character0,,,0,,脳みそに働きかけてるんです,,,
,Actor04_03,,Character0,,,0,,じっとしててください\n集中できません！,,,
,Actor02_02,,Character2,,,0,,ご、ごめん……,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
PlaySe,Skill2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Magic5,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Bg,stage13,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,0,,……けて！,,,
,,,,,,0,,なん……、なの\nこの石！？,,,
,,,,,,0,,あたしの魔力が……全部！\n吸い取られるみたいに……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
,Actor04_03,,Character0,,,0,,い、今のは……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Bg,event8,,Picture1,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_02,,Character2,,,0,,……,,,
,Actor04_00,,Character0,,,0,,ど、どうでしょうか……？,,,
,Actor02_03,,Character2,,,0,,あ、え……\nと、とりあえず、一旦離れよう,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_02,,Character2,,,0,,か、顔が近すぎて話せないじゃない！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_01,,Character0,,,0,,ごめんなさい\nヒートアップしてしまいました,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_03,,Character2,,,0,,ヒ、ヒートアップ！？,,,
,Actor04_00,,Character0,,,0,,い、いえ……\n初めて試す魔法だったので、つい,,,
,Actor02_02,,Character2,,,0,,そ、そういう意味ね\nビックリしちゃったじゃない！？,,,
,Actor04_01,,Character0,,,0,,それで、どうでしょう……？,,,
,Actor02_02,,Character2,,,0,,ちょっとまってよ,,,
,Actor02_00,,Character2,,,0,,すぅー……はぁー,,,
,Actor02_00,,Character2,,,0,,すぅー……はぁーっと,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,0,,少しだけ、身体が楽になった気がする,,,
Balloon,Character0,1,,,,,,,,,
,Actor04_00,,Character0,,,0,,本当ですか！？,,,
,Actor02_00,,Character2,,,0,,気のせいかもしれないよ？\n本当に微々たるぐらいだけど,,,
,Actor04_01,,Character0,,,0,,それでしたら、問題無いですね,,,
,Actor04_00,,Character0,,,0,,ソラさんは嘘は、つきませんから,,,
,Actor02_03,,Character2,,,0,,……！,,,
,Actor02_02,,Character2,,,0,,あたし、部屋戻るから！,,,
PlaySe,Close2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,0,,良かったです,,,
,Actor04_03,,Character0,,,0,,ワタシにも、できることがあって……,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character0,,,0,,でも、さっきの感覚は一体……,,,
,Actor04_03,,Character0,,,0,,まるでソラさんの\n心情や記憶が流れ込んできていたような,,,
,Actor04_03,,Character0,,,0,,水晶、でしょうか\nあの風景は……,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
