Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event7,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,008-Wave01,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,0,,父さん……,,,
,Actor03_03,,Character2,,,0,,私、戻ってきたよ……,,,
,Actor03_02,,Character2,,,0,,父さんは、ずっと前から\n学校での研究のことを知っていて,,,
,Actor03_02,,Character2,,,0,,どうにか、それを止めようと\n抵抗しようとしていたんだね,,,
,Actor03_02,,Character2,,,0,,でも、私が学校にいたせいで\n身動きが取れずに、最期は……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character2,,,0,,全然知らなかった……,,,
,Actor03_02,,Character2,,,0,,私が真っ先に学校を抜けだして\n島に戻っていれば、父さんは……,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_02,,Character2,,,0,,……,,,
,Actor03_03,,Character2,,,0,,迷っていたら\n五年も遅れちゃったみたい,,,
,Actor03_02,,Character2,,,0,,私は父さんみたいにはなれそうにないみたい,,,
,Actor03_03,,Character2,,,0,,父さんの背中を見て育ってきて,,,
,Actor03_03,,Character2,,,0,,自分ではとても敵わない\nすごく、おっきな存在で誇らしかったけど,,,
,Actor03_02,,Character2,,,0,,本当は怖かった,,,
,Actor03_02,,Character2,,,0,,自分の生き方まで縛られているようで\nいつも逃げ出したくて仕方がなかった,,,
,Actor03_01,,Character2,,,0,,私が成し遂げたことなんて\n今回も、なに一つなかったんだから,,,
,Actor03_00,,Character2,,,0,,でも、この島を護るって決めたから,,,
,Actor03_00,,Character2,,,0,,不甲斐ない娘だけど\n遠い海の世界から見守っていてくれると嬉しいです,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character0,,,0,,リジェ先生……,,,
,Actor03_01,,Character2,,,0,,あれ、シイナちゃん来てたんだ,,,
Balloon,Character0,7,,,,,,,,,
,Actor05_02,,Character0,,,0,,はい、お邪魔でしたでしょうか……？,,,
,Actor03_01,,Character2,,,0,,ううん\nそんなことないよ,,,
,Actor03_03,,Character2,,,0,,調子は戻ったのかな、大丈夫？,,,
,Actor05_00,,Character0,,,0,,はい、ミシェルさんが看てくれていましたから,,,
,Actor03_01,,Character2,,,0,,そうだね、私もお世話になりっぱなしだなぁ,,,
Balloon,Character2,8,,,,,,,,,
,Actor03_03,,Character2,,,0,,……,,,
Balloon,Character0,8,,,,,,,,,
,Actor05_00,,Character0,,,0,,……,,,
,Actor03_00,,Character2,,,0,,シイナちゃん,,,
,Actor03_00,,Character2,,,0,,私、学校に戦いを挑もうと思ってるんだ,,,
,Actor05_03,,Character0,,,0,,はい？,,,
,Actor03_00,,Character2,,,0,,今回の反乱のこと\n既に学校には伝わってると思うんだ,,,
,Actor03_00,,Character2,,,0,,だけど、幸い嵐が続いてたから\n反撃の準備はまだ取られていないと思う,,,
,Actor03_00,,Character2,,,0,,それに加えて、まだ敗戦処理に追われている,,,
,Actor03_00,,Character2,,,0,,隙をついて\n攻め入るとしたら今しかないと思うんだ,,,
,Actor05_00,,Character0,,,0,,……,,,
Balloon,Character2,6,,,,,,,,,
,Actor03_00,,Character2,,,0,,魔者のこととか\n全部は理解できていないんだ,,,
,Actor03_00,,Character2,,,0,,もちろん、ルネに魔法をかけた\n黒水晶のこともよく知らない,,,
,Actor03_00,,Character2,,,0,,だけど、行かなければならないのだと思う,,,
,Actor05_00,,Character0,,,0,,はい……,,,
,Actor03_03,,Character2,,,0,,だから、シイナちゃんはここに残って……,,,
,Actor05_00,,Character0,,,0,,それは嫌です,,,
Balloon,Character2,2,,,,,,,,,
,Actor03_00,,Character2,,,0,,え……？,,,
,Actor05_02,,Character0,,,0,,もう、嫌なんです\n護られてばかりいるのは,,,
,Actor05_00,,Character0,,,0,,本当は迷っていたんです,,,
,Actor05_00,,Character0,,,0,,自分の魔法が攻撃的なもので\n生活には全く役に立たないものだから,,,
,Actor05_00,,Character0,,,0,,だけど、いや、だから\nこの力は今、使わないといけないんです,,,
,Actor03_03,,Character2,,,0,,本当にいいの？,,,
,Actor03_03,,Character2,,,0,,命を落とすかもしれないんだよ,,,
,Actor05_00,,Character0,,,0,,負けるなんて思っていません\nだって……,,,
Balloon,Character0,9,,,,,,,,,
,Actor05_01,,Character0,,,0,,わたしだって、魔法使いですから,,,
,Actor05_00,,Character0,,,0,,為せば成る、為さねば成らぬ何事も,,,
,Actor05_00,,Character0,,,0,,リジェ先生が、時計塔で言ってくれた言葉です,,,
,Actor03_01,,Character2,,,0,,へへ……,,,
,Actor03_03,,Character2,,,0,,もうシイナちゃんに\n教えてあげられることないかもしれないね,,,
,Actor05_01,,Character0,,,0,,そんなことないです,,,
,Actor05_00,,Character0,,,0,,まだまだ、教えてほしいこと\nいっぱいあります,,,
,Actor05_00,,Character0,,,0,,だから、わたしからもお願いします,,,
,Actor05_00,,Character0,,,0,,絶対\n生きて帰ってきましょう,,,
Balloon,Character0,3,,,,,,,,,
,Actor05_01,,Character0,,,0,,この場所に\nリジェ先生のいる、この島に,,,
,Actor03_01,,Character2,,,0,,うん、そうだね,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
