Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage13,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,0,,何と言ったらいいのでしょう……,,,
,Actor04_00,,Character2,,,0,,皆さん、遠足みたいですね\n手も繋いでいらっしゃいますし,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_01,,Character0,,,0,,フフ……\n気が紛れるってもんじゃない？,,,
,Actor02_00,,Character0,,,0,,この陰鬱な雰囲気……\nじっとしているだけで、頭おかしくなりそう,,,
,Actor04_03,,Character2,,,0,,気味が悪いですね,,,
,Actor02_01,,Character0,,,0,,様々な、怨嗟や悲嘆が入り交じっているんだよ,,,
,Actor02_02,,Character0,,,0,,魔者にされたまま\n人に戻れなくなったやつとか……,,,
,Actor02_02,,Character0,,,0,,そのまま帰らぬ人になったやつとか\nきっと、たくさんいたんじゃないかな,,,
Balloon,Character2,8,,,,,,,,,
,Actor04_03,,Character2,,,0,,……,,,
PlaySe,Fall,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,0,,あぁっと……！,,,
PlaySe,Blow2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,……！,,,
,Actor04_02,,Character2,,,0,,いったぁ！？,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_03,,Character0,,,0,,何でミシェルは、何にもないところで転べるのさ？,,,
,Actor04_04,,Character2,,,0,,ごめんなさい、考え事をしてしまっていて,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_02,,Character0,,,0,,ほら、手出しなよ\nしっかりしないと置いていくよ？,,,
PlaySe,Equip3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,0,,あ……待ってください、ソラさん,,,
,Actor04_00,,Character2,,,0,,このまま、手を引いてもらっては\nダメでしょうか……,,,
Balloon,Character0,2,,,,,,,,,
,Actor02_02,,Character0,,,0,,へ……？,,,
,Actor04_00,,Character2,,,0,,リジェさんやシイナさん\nそれに、エリシャさんとルネさんもつないでいます,,,
,Actor04_03,,Character2,,,0,,今みたいに転んで\n置いて行かれるかもしれませんし,,,
,Actor02_03,,Character0,,,0,,そ……,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,0,,そんなこと言われても……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character0,,,0,,ミシェルはドン臭いから\n仕方ないから……つないであげるんだから、ね,,,
Balloon,Character2,3,,,,,,,,,
,Actor04_00,,Character2,,,0,,ふふ、ありがとうございます,,,
,Actor04_00,,Character2,,,0,,ソラさんが一緒でしたら\nこの先も、怖がらずに進めそうです,,,
,Actor02_03,,Character0,,,0,,……！,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,0,,そ、そう……,,,
,Actor02_01,,Character0,,,0,,でも、転んでも巻き込まないでよ,,,
,Actor02_02,,Character0,,,0,,天然の洞窟だから\nどこに抜けるかわかったもんじゃないんだから,,,
,Actor04_01,,Character2,,,0,,はい、気をつけます,,,
,Actor04_00,,Character2,,,0,,ソラさん、リードをおねがいしますね,,,
Balloon,Character0,6,,,,,,,,,
,Actor02_02,,Character0,,,0,,う、うん……,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
