Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage4,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character0,,,0,,一段落ついたようだ\n念のため、偵察を出して確認させよう,,,
Balloon,Character2,7,,,,,,,,,
,Actor06_04,,Character2,,,0,,お腹すいた、戻りたい,,,
,Actor01_00,,Character0,,,0,,一度、陣に戻ろう\n時期に辺りも暗くなる,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Bg,event2,,Picture1,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_00,,Character2,,,0,,校内は、今頃どうなっているんでしょう……,,,
,Actor04_03,,Character0,,,0,,隠れて出てきていない生徒も\nいるかもしれません,,,
,Actor04_03,,Character0,,,0,,早急に校内も捜索したいところですが……,,,
,Actor01_00,,Character2,,,0,,すまない\nそこまで人員を割く余裕はないんだ,,,
,Actor01_01,,Character2,,,0,,だが、心配するな\nここまで順調に来ているんだ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,ソラの軍は何してるんだろう\nエリシャのところに、まだ連絡きていないの？,,,
,Actor01_04,,Character2,,,0,,状況は伝わっているはずだ,,,
,Actor01_00,,Character2,,,0,,戻ってきているのなら\nそろそろ着いてもおかしくないはずだが……,,,
Balloon,Character0,7,,,,,,,,,
,Actor03_02,,Character0,,,0,,悠長に待つのも\nそろそろ我慢の限界だよ……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character2,,,0,,何やら外が騒がしい\nごはんの時間でもないのに,,,
,Actor05_03,,Character2,,,0,,もしかして……？,,,
,Actor03_00,,Character0,,,0,,軍が到着したのかもしれないね\n私、見てくるよ,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,0,,ワタシも行きます,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor06_04,,Character2,,,0,,……,,,
,Actor05_00,,Character2,,,0,,軍の方々が戻ってきたら\nわたしたちはどうなるんでしょう……？,,,
,Actor01_00,,Character0,,,0,,学校の解放に向けて\n動き出すことになると思う,,,
,Actor01_00,,Character0,,,0,,シイナやルネは引き続き\n陣で避難してもらうことになるだろう,,,
,Actor05_00,,Character2,,,0,,ただ待つしかないんですね……,,,
*118_選択肢前,,,,,,,,,,,
LayerReset,All,,,,,,,,,,
Jump,*118_選択肢後,SelectionParam_0 && SelectionParam_1,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,何か聞いてみようかな……,Input,,
Selection,*118_0,,,,,,,エリシャについて,,,
Selection,*118_1,,,,,,,ルネについて,,,
*118_0,,,,,,,,,,,
Param,SelectionParam_0=true,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,エリシャさんは、いつも\nゴーグルを身につけてるんですか？,,,
,Actor01_00,,Character0,,,0,,ああ、これか……,,,
,Actor01_01,,Character0,,,0,,アタシはドラゴンを飼っているんだ\nいつでも乗られるようにいつも身につけている,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,0,,ドラゴン！？,,,
,Actor05_02,,Character2,,,0,,それに……乗るんですか？,,,
,Actor01_01,,Character0,,,0,,ああ、そうだ\n風を切って空を進んでいくんだ,,,
,Actor01_01,,Character0,,,0,,ドラゴンならば国境からここまで\nひとっ飛びできるし、気持ちが良いぞ,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_02,,Character2,,,0,,こ、怖くないですか？,,,
,Actor01_00,,Character0,,,0,,いや、そうでもない,,,
,Actor01_04,,Character0,,,0,,普段は大人しいし\n子供の頃からの付き合いだから互いに信頼している,,,
,Actor05_00,,Character2,,,0,,へ、へぇ……,,,
,Actor01_04,,Character0,,,0,,昔、地元の山で遭難したことがあって,,,
,Actor01_04,,Character0,,,0,,その時、偶然野生のドラゴンに鉢合わせたんだ,,,
,Actor05_03,,Character2,,,0,,襲ってきたりしなかったんですか？,,,
,Actor01_00,,Character0,,,0,,どうだったかな……,,,
,Actor01_01,,Character0,,,0,,実は、あまり覚えていないんだ,,,
,Actor05_03,,Character2,,,0,,え……？,,,
,Actor01_00,,Character0,,,0,,話に聞くと、アタシは意識を失った状態で\nドラゴンに助けられていたそうだ,,,
,Actor01_01,,Character0,,,0,,それ以来、ずっと一緒だよ\n家族みたいなもんだな,,,
Balloon,Character2,3,,,,,,,,,
,Actor05_00,,Character2,,,0,,なんだか、ほのぼのする話ですね,,,
,Actor01_01,,Character0,,,0,,ははは……\nなんなら今度会わせてやろうか？,,,
,Actor01_01,,Character0,,,0,,陣の奥で待機させているぞ,,,
,Actor05_01,,Character2,,,0,,ちょっと、怖そうですが\n時間があったらお願いします,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Jump,*118_選択肢前,,,,,,,,,,
*118_1,,,,,,,,,,,
Param,SelectionParam_1=true,,,,,,,,,,,
,Actor05_00,,Character2,,,0,,ルネさんは、独特な服装をしていますね,,,
,Actor06_00,,Character0,,,0,,そうなのか？,,,
,Actor06_00,,Character0,,,0,,自分の育ってきた集落では\n皆、こんな格好をしていた,,,
,Actor05_03,,Character2,,,0,,集落……って、ルネさんの育ったところですか？,,,
,Actor06_01,,Character0,,,0,,そうだ\nここから、国を跨いで、遠いところにある,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,0,,国を跨いでって、どこで育ったんですか！？,,,
,Actor05_00,,Character2,,,0,,ご両親が心配したりしないんですか？,,,
,Actor06_00,,Character0,,,0,,両親はもういない\nだいぶ昔にいなくなってしまった、と思う,,,
,Actor05_02,,Character2,,,0,,あ……、聞いては不味かったでしょうか……,,,
,Actor06_00,,Character0,,,0,,いや、気にしていないが……,,,
,Actor06_01,,Character0,,,0,,シイナは地雷を踏むことが多いんだな,,,
,Actor05_03,,Character2,,,0,,そんなことは……,,,
Balloon,Character2,6,,,,,,,,,
,Actor05_01,,Character2,,,0,,あるかもしれません,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,0,,集落には全然戻っていないぞ\n旅をしていると、時々そういったこと忘れる,,,
,Actor06_02,,Character0,,,0,,そうだな……\n今の季節、集落ではイチゴがなる頃合いだ,,,
,Actor05_03,,Character2,,,0,,イチゴ……？,,,
,Actor06_01,,Character0,,,0,,知らないか？\n赤い木の実で、とても小さいのがいっぱい成る,,,
,Actor06_01,,Character0,,,0,,そのままだと酸っぱい\nけど、集めて煮てジャムにするとすごくおいしい,,,
,Actor05_02,,Character2,,,0,,なんだか、甘いモノが恋しくなってきました……,,,
,Actor06_00,,Character0,,,0,,学校には甘いモノがないのだろうか？,,,
,Actor06_04,,Character0,,,0,,配給では味気ないものばかり\nもう飽きた,,,
,Actor05_00,,Character2,,,0,,普段なら売店でいろいろ買えます\nパフェとかフレンチトーストとか……,,,
,Actor05_00,,Character2,,,0,,あと、最近だと\n魔力の増幅にいいって云われている,,,
,Actor05_00,,Character2,,,0,,エーテル素材の新商品というのもありました\n食べたことないですけど,,,
,Actor06_00,,Character0,,,0,,……,,,
Balloon,Character0,6,,,,,,,,,
,Actor06_04,,Character0,,,0,,聞いたことない横文字ばかりだ\n食べ物の話をしているとお腹が空いてくる,,,
,Actor05_00,,Character2,,,0,,学校が元に戻ったら、一度案内しましょうか？,,,
,Actor06_01,,Character0,,,0,,それは助かる\nシイナと食べ歩きするの、すごく楽しみだ,,,
Jump,*118_選択肢前,,,,,,,,,,
*118_選択肢後,,,,,,,,,,,
