Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage5,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,walking,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,あぁ……、怖かった,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_02,,Character0,,,0,,あなた、結構いい筋してるじゃない\nええと……,,,
,Actor05_00,,Character2,,,0,,あ、えっと……\nシイナと申します,,,
,Actor02_00,,Character0,,,0,,ふーん、あたしは……,,,
,Actor05_00,,Character2,,,0,,ソラさんですよね,,,
,Actor05_00,,Character2,,,0,,噂でいっぱい聞いたことあります,,,
,Actor02_01,,Character0,,,0,,噂……、それって\n何がどんな風に広まっているのかな？,,,
,Actor05_02,,Character2,,,0,,え、えーっと……,,,
,Actor02_02,,Character0,,,0,,いや、話さなくていいよ\n勝手に想像しておくから,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,あれ……？,,,
,Actor05_00,,Character2,,,0,,ソラさんと……\nどこかでお会いしたことありましたでしょうか？,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,え……！？,,,
,Actor02_02,,Character0,,,0,,な、ないんじゃない？,,,
,Actor02_02,,Character0,,,0,,この間、初めて会ったばかりじゃない,,,
,Actor02_00,,Character0,,,0,,あたしが学生してた時に\nシイナは学校にいなかったでしょ,,,
,Actor05_00,,Character2,,,0,,はい、でもソラさんは\n卒業してから、学校の軍に入ったんですよね,,,
,Actor02_00,,Character0,,,0,,そうだけど\nほとんど表立って活動してなかったし,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,0,,表立って……？,,,
,Actor02_02,,Character0,,,0,,あー、うん、今のナシ,,,
,Actor02_00,,Character0,,,0,,とにかく、学年も違うんだ\n会ってるはずない！,,,
,Actor05_00,,Character2,,,0,,そうですか……,,,
,Actor02_00,,Character0,,,0,,ところでさ\nシイナは魔法使えるようになってどれぐらい？,,,
,Actor05_00,,Character2,,,0,,つい最近です\n魔者に襲われて、リジェ先生に助けられて,,,
,Actor05_00,,Character2,,,0,,その後、リジェ先生に\nコツを教えてもらいました,,,
,Actor02_00,,Character0,,,0,,ふーん……\n何だ、そっか,,,
,Actor05_03,,Character2,,,0,,あ、あの……\n一つ聞いてもいいでしょうか？,,,
Balloon,Character0,9,,,,,,,,,
,Actor02_01,,Character0,,,0,,ん？\nひとつだけならいいよ,,,
,Actor05_02,,Character2,,,0,,あ、はい……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,ソラさんはリジェ先生と同期なんですよね,,,
,Actor05_03,,Character2,,,0,,リジェ先生って、学生時代どんなだったんですか？,,,
,Actor02_01,,Character0,,,0,,リジェ、先生ねぇ……,,,
,Actor02_02,,Character0,,,0,,あんまり今と変わってないんじゃない？,,,
,Actor05_02,,Character2,,,0,,それだけですか……？,,,
,Actor02_00,,Character0,,,0,,先生なんて呼ばれてるみたいだけど,,,
,Actor02_02,,Character0,,,0,,少しだけ長く生きてるだけで\n全然、子供のまんまだって,,,
Balloon,Character2,6,,,,,,,,,
,Actor03_00,,Character2,,,0,,……,,,
,Actor02_01,,Character0,,,0,,おぉ、何か\nすっごい視線を感じる,,,
,Actor02_02,,Character0,,,0,,小言が始まると困るからさ\n退散させてもらうよ,,,
PlaySe,Run,80,100,,,,,,,,
,Actor02_02,,Character0,,,0,,さよなら！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,気のせいだったかな……\n前にお会いしたような気がしたんだけど,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
