Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage19,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
PlayBgm,行雲流水,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
FadeIn,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character2,,,0,,時にエリシャ,,,
,Actor01_00,,Character0,,,0,,どうした、ルネ？\n何か食べられそうなものでも見つけたのか,,,
,Actor06_04,,Character2,,,0,,一日中、祭りで楽しむには\nどれぐらいお金が必要だ？,,,
,Actor05_02,,Character1,,,0,,……,,,
,Actor01_01,,Character0,,,0,,ははは……\n何も気にすることはない,,,
,Actor01_00,,Character0,,,0,,ルネが一日中遊べる分ぐらい用意はできているぞ,,,
,Actor05_02,,Character1,,,0,,……,,,
,Actor06_01,,Character2,,,0,,そうなのか！,,,
,Actor06_01,,Character2,,,0,,であれば、いそぎ依頼を終わらせようではないか,,,
PlaySe,Run,80,100,,,,,,,,
,Actor06_01,,Character2,,,0,,明日のお祭りの為に！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,あ、あの……エリシャさん？,,,
,Actor01_00,,Character0,,,0,,どうした、シイナ\nキミも明日が待ちきれないのか？,,,
,Actor05_02,,Character2,,,0,,そうじゃなくて……,,,
,Actor05_02,,Character2,,,0,,どうして、わたしたち\n森で魔者を退治しているんですか？,,,
,Actor05_02,,Character2,,,0,,祭りの準備だったはずですよね？,,,
,Actor01_00,,Character0,,,0,,ああ、その通りだ,,,
,Actor05_03,,Character2,,,0,,え！？,,,
,Actor01_04,,Character0,,,0,,この島に着いてから\n魔者の目撃情報を耳にしたんだ,,,
,Actor01_01,,Character0,,,0,,だから、退治することを志願したんだよ,,,
,Actor05_00,,Character2,,,0,,そうだったんですか,,,
,Actor05_00,,Character2,,,0,,でも、よく依頼を請けられましたね\n全然見知らぬ土地なのに,,,
,Actor01_01,,Character0,,,0,,よっぽど困っていたんじゃないか？\n報酬も結構な額だぞ,,,
,Actor05_02,,Character2,,,0,,え……、まさかとは思いますが,,,
,Actor01_04,,Character0,,,0,,いいか、シイナ\n流浪の旅というものには莫大な費用が必要なんだ,,,
,Actor05_02,,Character2,,,0,,やっぱり、宿を借りるのも実は負担になって……,,,
,Actor01_02,,Character0,,,0,,祭りに費やす金が必要だったんだ！,,,
,Actor05_02,,Character2,,,0,,え、えぇー……,,,
,Actor01_00,,Character0,,,0,,と、まぁ冗談はさておき,,,
,Actor05_02,,Character2,,,0,,冗談だったんですか！？,,,
,Actor01_01,,Character0,,,0,,ははは……,,,
,Actor01_00,,Character0,,,0,,半分冗談で、半分は本気だ,,,
,Actor01_00,,Character0,,,0,,船が出るようになったら……,,,
,Actor01_00,,Character0,,,0,,キミやミシェル、それにルネを\n安全なところまで送り届けなければならない,,,
,Actor05_00,,Character2,,,0,,あ……,,,
,Actor01_00,,Character0,,,0,,それと……リジェもだな,,,
,Actor01_00,,Character0,,,0,,困っている友を放っておくわけにもいかないだろう？,,,
,Actor05_02,,Character2,,,0,,リジェ先生、ここにいたら危ないんですよね,,,
,Actor01_04,,Character0,,,0,,まぁな、内乱の時に一族も……という話だからな,,,
,Actor05_02,,Character2,,,0,,悲しすぎます\nせっかく、故郷に帰ってこられたのに,,,
,Actor01_00,,Character0,,,0,,だが、リジェも今は立派な大人で\n教師をしているんだ,,,
,Actor01_01,,Character0,,,0,,我々が心配しなくとも\n自分の道は自分で決められると信じているよ,,,
,Actor05_02,,Character2,,,0,,でも……,,,
,Actor01_00,,Character0,,,0,,そんな顔をするな\n明日は祭りもある、気晴らしにもなるだろう,,,
,Actor01_01,,Character0,,,0,,一日ぐらいハメを外してもいいじゃないか,,,
,Actor05_02,,Character2,,,0,,……,,,
,Actor01_00,,Character0,,,0,,そうだな……,,,
,Actor01_01,,Character0,,,0,,シイナも十分に大人なんだ\nキミも自分の道は自分で決めてもいいんだぞ？,,,
,Actor05_00,,Character2,,,0,,え……？,,,
,Actor01_00,,Character0,,,0,,キミはリジェを慕っているのだろう？,,,
,Actor05_00,,Character2,,,0,,もちろんです！,,,
,Actor01_00,,Character0,,,0,,だったら、キミはリジェに何をしてあげたい？,,,
,Actor01_00,,Character0,,,0,,何をしたら喜んでくれるか？,,,
,Actor01_00,,Character0,,,0,,どうすればリジェが悲しまなくて済むのか,,,
,Actor01_00,,Character0,,,0,,少し考えてみれば、わかるんじゃないだろうか,,,
,Actor05_03,,Character2,,,0,,わたしが……\nリジェ先生の為にできること,,,
,Actor05_02,,Character2,,,0,,うーん……,,,
,Actor01_01,,Character0,,,0,,ははは……\nそんな難しく考えなくてもいいんだぞ,,,
,Actor01_00,,Character0,,,0,,例えば、今日は依頼をこなして\n元気な顔を見せてあげるぐらいでいいさ,,,
,Actor05_00,,Character2,,,0,,なるほどですね……,,,
,Actor05_01,,Character2,,,0,,じゃ、じゃあ\n先に進みましょう、エリシャさん！,,,
,Actor01_01,,Character0,,,0,,ああ、だが無闇に進むのは危険だぞ\nここは森だからな,,,
,Actor05_04,,Character2,,,0,,大丈夫です、そこまで子供じゃないですよ！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
