Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
PlayBgs,Clock,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Balloon,Character2,10,,,,,,,,,
,,,,,,0,,……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,0,,……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,あれ……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_04,,Character2,,,0,,あたし、寝ちゃってた……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,頭、痛いな……\n魔法使い過ぎたかな,,,
PlaySe,Equip3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,ダメだ、起き上がれない,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,こんなところで寝てる場合じゃない,,,
,Actor02_04,,Character2,,,0,,でないと\n他の隊を出し抜いてきた意味がない……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,どうにかして\n起き上がれないかな……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth7,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,ん……、何か落ちた？,,,
PlayBgm,Life within the Little Bottle (flashygoodness Remix),100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_02,,Character0,,,0,,うう……\n地面に鼻をぶつけてしまいました,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character2,,,0,,あんた……,,,
,Actor02_01,,Character2,,,0,,誰だっけ？,,,
Balloon,Character0,1,,,,,,,,,
,Actor04_04,,Character0,,,0,,ソラさん！,,,
,Actor02_03,,Character2,,,0,,な、なに！？,,,
,Actor04_04,,Character0,,,0,,良かったです、本当に！\n目が覚めなかったらどうしようかと,,,
,Actor02_02,,Character2,,,0,,あたしがあの程度で\nやられるわけないじゃない？,,,
,Actor04_03,,Character0,,,0,,ごめんなさい\nありがとうございました！,,,
Balloon,Character2,6,,,,,,,,,
,Actor02_02,,Character2,,,0,,大きな声出さないで\n頭に響くから……,,,
,Actor04_01,,Character0,,,0,,は、はい……\nすいません,,,
,Actor02_00,,Character2,,,0,,……,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_02,,Character2,,,0,,え、えーっと……,,,
,Actor04_00,,Character0,,,0,,……？,,,
,Actor02_01,,Character2,,,0,,名前、何だったっけ？,,,
,Actor04_00,,Character0,,,0,,ミシェル、です,,,
,Actor02_01,,Character2,,,0,,ああ、そうだった,,,
,Actor02_02,,Character2,,,0,,ミシェルは何してたの？,,,
,Actor04_03,,Character0,,,0,,看病を……元はといえばワタシのせいですから\n心配で仕方なかったです,,,
,Actor02_02,,Character2,,,0,,そっか……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,0,,……,,,
,Actor04_03,,Character0,,,0,,……,,,
,Actor04_01,,Character0,,,0,,怒っていないですか？,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_02,,Character2,,,0,,怒ってるよ,,,
,Actor02_01,,Character2,,,0,,決まってるじゃない\nわざわざ説明しないとダメなの？,,,
Balloon,Character0,6,,,,,,,,,
,Actor04_03,,Character0,,,0,,……,,,
,Actor02_02,,Character2,,,0,,でも、看病してくれたことには感謝してるから,,,
,Actor04_00,,Character0,,,0,,え……？,,,
,Actor02_02,,Character2,,,0,,ミシェルは部屋に戻っていいよ,,,
,Actor02_02,,Character2,,,0,,少し、一人で休んでたいんだ,,,
,Actor02_01,,Character2,,,0,,考えないといけないこともあるし,,,
,Actor04_03,,Character0,,,0,,わ、わかりました,,,
,Actor04_00,,Character0,,,0,,ゆっくり休んで下さい,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_02,,Character2,,,0,,学校を掌握するなら\n残りの部隊が戻っていない今がチャンス,,,
,Actor02_04,,Character2,,,0,,それなのに……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_04,,Character2,,,0,,ああ……,,,
,Actor02_04,,Character2,,,0,,頭痛い！傷が痛い！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,どうして思うように身体が動かないんだよ……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
