Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event8,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Close1,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,0,,……やっほー、元気？,,,
,Actor01_00,,Character0,,,0,,問題ない、キミの方は？,,,
PlayBgm,行雲流水,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,フフ……、あたしは魔力が尽きただけだから\n大したことないよ,,,
,Actor01_00,,Character0,,,0,,ルネも軽傷で済んだようだ,,,
,Actor02_02,,Character2,,,0,,そう、良かったじゃない,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,リジェとシイナは……,,,
,Actor01_00,,Character0,,,0,,ミシェルが看てくれている\n今は信じるしかないだろう,,,
Balloon,Character2,8,,,,,,,,,
,Actor02_00,,Character2,,,0,,そっか……,,,
,Actor01_00,,Character0,,,0,,今回のこと\nソラはどこまで知っていたんだ？,,,
,Actor02_02,,Character2,,,0,,学校の息がかかっていたことは\n前から知っていたよ,,,
,Actor02_00,,Character2,,,0,,でも、まさか\n魔者まで絡んでいるなんて、想定外だった,,,
,Actor01_00,,Character0,,,0,,一体、どういうことなんだ,,,
,Actor01_00,,Character0,,,0,,領主として牛耳っていた研究者は\n普段は人間の姿をして、活動もしていた,,,
,Actor01_00,,Character0,,,0,,魔者が人に化けていたとでも言うのか？,,,
StopBgm2,,,,,,2,,,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_00,,Character2,,,0,,いや、それは逆だよ,,,
,Actor02_01,,Character2,,,0,,一から全部話すよ\nもう、隠していても意味がないから,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
,Actor02_00,,Character2,,,0,,そもそも、学校が魔法という技術を\n手に入れたところから始まるんだ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,あたしたちより前の代\n三十年は前の話……,,,
,Actor02_00,,Character2,,,0,,魔法の源になっている力\nつまり、ルネの言っていた黒水晶だね,,,
,Actor02_00,,Character2,,,0,,それを、学校は奪いとったんだ,,,
Balloon,Character0,1,,,,,,,,,
,Actor01_02,,Character0,,,0,,だとしたら、ルネの集落を壊したのも,,,
,Actor02_01,,Character2,,,0,,エリシャの言う通りだ\n略奪のために戦争を起こしたんだ,,,
,Actor02_00,,Character2,,,0,,学校は、黒水晶を手にして\n魔法という技術を創りあげた,,,
,Actor02_00,,Character2,,,0,,ただ、ルネの集落には\n精神を汚染された者達の成れの果て……,,,
,Actor02_00,,Character2,,,0,,つまり、魔者が残ってしまった,,,
,Actor02_00,,Character2,,,0,,だから、それを隠す必要があったわけ,,,
,Actor01_00,,Character0,,,0,,それが、ロストワールドが生まれた理由なのか,,,
,Actor01_00,,Character0,,,0,,我らが守っている国境も？,,,
,Actor02_02,,Character2,,,0,,エリシャは親が健在でしょ\n本当のこと、今度聞いてみたらいいんじゃない？,,,
Balloon,Character0,8,,,,,,,,,
,Actor01_00,,Character0,,,0,,……,,,
,Actor02_00,,Character2,,,0,,話を戻すよ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,学校は魔法という技術を\n更に発展に繋げるために,,,
,Actor02_00,,Character2,,,0,,戦争の道具として利用しようとした,,,
,Actor02_00,,Character2,,,0,,現に、あたしが軍に入れたのも\n戦闘向きの魔法使いだったからなんだ,,,
,Actor01_00,,Character0,,,0,,ソラは……\n学校始まって以来の魔法使いと言われていたからな,,,
,Actor02_02,,Character2,,,0,,そりゃあ、あたしは天才だから\n特別扱いってわけですよ,,,
,Actor02_00,,Character2,,,0,,でも、魔法使いを戦地に送り出すなんて\n表向きの建前でしかなかったんだ,,,
,Actor01_00,,Character0,,,0,,どういう意味だ？,,,
,Actor02_00,,Character2,,,0,,やつらは、魔者を創りだす技術を\n既に確立していたんだ,,,
Balloon,Character0,2,,,,,,,,,
,Actor01_03,,Character0,,,0,,魔者を、創りだすだと？,,,
,Actor02_01,,Character2,,,0,,そう……,,,
,Actor02_00,,Character2,,,0,,人間を素材にして、何倍も強力な兵器を創りだす\nそんな研究を裏で続けていたんだ,,,
,Actor02_02,,Character2,,,0,,でも、あたしは被験者にはならなかったんだ,,,
,Actor01_00,,Character0,,,0,,ソラが魔者になったら\n相当な駒になるのではないか？,,,
,Actor02_02,,Character2,,,0,,顔だよ,,,
,Actor01_00,,Character0,,,0,,顔？,,,
Balloon,Character2,3,,,,,,,,,
,Actor02_02,,Character2,,,0,,容姿とか、外面が良かったから、免れた,,,
,Actor01_00,,Character0,,,0,,容姿……、何の関係がある？,,,
,Actor02_01,,Character2,,,0,,魔者は姿がエグいから\n表に公表することはできない,,,
,Actor02_02,,Character2,,,0,,だから、表向きは\n魔法使いを戦地に投入することにして,,,
,Actor02_02,,Character2,,,0,,スケープゴートにしようとしていたんだよ,,,
,Actor02_02,,Character2,,,0,,戦地でいくら魔者が暴れても\n疑われないように,,,
,Actor01_00,,Character0,,,0,,つまり、キミは魔法部隊の一隊長ではあるが\n実際は……,,,
,Actor02_02,,Character2,,,0,,ただの飾りだよ\n笑って手を振るだけが仕事の魔法使いだよ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_03,,Character0,,,0,,ソラはそれで良かったのか……？,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_03,,Character2,,,0,,いいわけないじゃない！,,,
,Actor02_03,,Character2,,,0,,あたしだって、この力で\n魔法で何にでもなれると思っていたんだ,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,だから、悔しくて！,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_03,,Character2,,,0,,魔者なんかよりあたしの方が上だって！,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_03,,Character2,,,0,,実証するために、魔者に挑んだことだってある！,,,
,Actor02_03,,Character2,,,0,,学校の地下の薄暗い研究所で\n毎日、毎日、戦って戦って……,,,
,Actor02_03,,Character2,,,0,,戦って、負けて……,,,
,Actor02_04,,Character2,,,0,,戦って、負けて……\n更に戦って、負けて……,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,0,,三年かけて\n結局一度も勝てなかった……,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,この屈辱が、エリシャにはわかるの！？,,,
,Actor01_03,,Character0,,,0,,……,,,
,Actor02_02,,Character2,,,0,,ごめん、ちょっと怒鳴っちゃった,,,
,Actor01_04,,Character0,,,0,,いや……すまない\n軽率だった,,,
,Actor01_03,,Character0,,,0,,辛いことだったのだと想像できる\n無理に話さなくてもいい,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_01,,Character2,,,0,,ありがと\nでも、全部吐き出してスッキリさせておくよ,,,
,Actor02_00,,Character2,,,0,,領館にいた魔者は\n学校の研究者共の一味だよ,,,
,Actor02_00,,Character2,,,0,,人と魔者の姿を交互に行き来して\n領民を騙していたんだと思う,,,
,Actor01_00,,Character0,,,0,,でも、その魔者も、もういない,,,
,Actor01_00,,Character0,,,0,,どういうわけか\nシイナの力で消えてしまったようだ,,,
,Actor02_00,,Character2,,,0,,あたしたちの魔法も\n元を正せば、黒水晶の恩恵なんだ,,,
,Actor02_00,,Character2,,,0,,ルネの時を止めちゃうぐらいのモノなんだ,,,
,Actor02_00,,Character2,,,0,,シイナの才能が特殊だったとしたら\nそれぐらいの力を秘めていても不思議じゃないよ,,,
,Actor01_00,,Character0,,,0,,これから……どうする？,,,
,Actor02_01,,Character2,,,0,,学校に喧嘩売ったんだ\nもう、後戻りは出来ないんじゃない,,,
,Actor01_00,,Character0,,,0,,逃げるわけにもいかない\n覚悟を決める必要がありそうだな,,,
,Actor02_01,,Character2,,,0,,フフ……、エリシャは\n本当に迷いがないんだね,,,
,Actor02_02,,Character2,,,0,,頼もしいよ,,,
Balloon,Character0,3,,,,,,,,,
,Actor01_00,,Character0,,,0,,ははは……キミは相変わらず\n子供のように無垢なことを時々云う,,,
,Actor02_01,,Character2,,,0,,なに、それ？\nまるで、子供のまま成長してないみたいじゃない,,,
Balloon,Character2,9,,,,,,,,,
,Actor02_02,,Character2,,,0,,あたしは今でも、大人で\n学校始まって以来の天才魔法使いだよ,,,
,Actor01_01,,Character0,,,0,,ははは……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
