Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage1,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
PlayBgs,003-Wind03,100,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,地上に戻れた\nしんどかった……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Evasion2,80,100,,,,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor05_03,,Character2,,,0,,痛っ！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,結界が張られていて\n外に出られなくなってるようです,,,
,Actor03_00,,Character0,,,0,,非常時の防衛システムだったかな,,,
,Actor03_00,,Character0,,,0,,敵が内部に入り込んでいるのに発動したら\n全然、意味ないね,,,
,Actor03_00,,Character0,,,0,,むしろ、私達、閉じ込められてる？,,,
,Actor05_02,,Character2,,,0,,困りました……\nせっかく降りてこられたのに,,,
,Actor03_03,,Character0,,,0,,気長に助けを待つしかないかもしれないね,,,
,Actor03_01,,Character0,,,0,,まぁ、安全は確保できたから\n何とかなるでしょう,,,
,Actor05_02,,Character2,,,0,,だと、いいのですが,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_01,,Character2,,,0,,リジェ先生、ありがとうございます,,,
Balloon,Character0,2,,,,,,,,,
,Actor03_00,,Character0,,,0,,いきなりどうしたの？\nかしこまっちゃって,,,
,Actor05_00,,Character2,,,0,,いえ……リジェ先生がいなかったら\n今頃どうなってたのかな、と,,,
,Actor05_02,,Character2,,,0,,……,,,
,Actor03_01,,Character0,,,0,,私こそ、シイナちゃんには感謝だよ,,,
,Actor05_03,,Character2,,,0,,どうしてですか？,,,
Balloon,Character0,9,,,,,,,,,
,Actor03_03,,Character0,,,0,,私も独りだと心細くて\n居てくれて、助かったよ、ありがとう！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,まだまだ、脱出できるまで\n長くなりそうだね,,,
,Actor03_00,,Character0,,,0,,シイナちゃん、無理してない？,,,
,Actor05_04,,Character2,,,0,,リジェ先生、心配しすぎです\nあまり子ども扱いしないでください,,,
,Actor03_00,,Character0,,,0,,ごめん、ごめん,,,
,Actor03_02,,Character0,,,0,,でも……もしも,,,
,Actor03_03,,Character0,,,0,,もしも、本当に危ないって思ったらさ,,,
PlaySe,Earth5,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,0,,な、なに！？,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_00,,Character2,,,0,,な、何の音でしょう……,,,
StopBgm2,,,,,,2,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth5,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Explosion4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Bg,Behemoth,,Picture2,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_03,,Character2,,,0,,上から……降ってきた！？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Monster2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,すごい……大きいです,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,0,,さっきまでのと全然スケールが違います！,,,
,Actor03_03,,Character0,,,0,,う、うん\nそうだね……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character0,,,0,,どうしよう、シイナちゃん\n私達、逃げ場ないよ,,,
,Actor05_02,,Character2,,,0,,戦うしか、ないんですよね,,,
,Actor03_03,,Character0,,,0,,……うん,,,
,Actor03_00,,Character0,,,0,,迎え撃つよ,,,
Balloon,Character0,1,,,,,,,,,
,Actor03_00,,Character0,,,0,,コイツを倒して、絶対に生き残るんだ！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
LayerOff,Picture2,,,,,,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
