Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event5,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kazetami,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character2,,,0,,晴れてよかった,,,
,Actor06_00,,Character2,,,0,,丘までは、森を抜けないと行けない,,,
,Actor05_00,,Character0,,,0,,ルネさん、丘からは海は見えるんですか？,,,
Balloon,Character2,3,,,,,,,,,
,Actor06_01,,Character2,,,0,,小高いところにあるから\nとてもいい景色,,,
,Actor06_01,,Character2,,,0,,もちろん、海だって見える,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
Balloon,Character0,7,,,,,,,,,
,Actor02_04,,Character0,,,0,,あぁ調子でないな……,,,
,Actor01_00,,Character2,,,0,,ソラ……？,,,
,Actor02_03,,Character0,,,0,,な、何？,,,
,Actor02_02,,Character0,,,0,,朝ごはんだったらちゃんと食べたじゃない,,,
,Actor04_00,,Character2,,,0,,ソラさん……？,,,
,Actor02_02,,Character0,,,0,,そうだ！,,,
,Actor02_01,,Character0,,,0,,ミシェルにはこれあげるよ！,,,
,Actor02_01,,Character0,,,0,,ミシェルは虫、嫌いでしょ\n例えばこんな足がいっぱいあるような……,,,
Balloon,Character2,1,,,,,,,,,
,Actor04_04,,Character2,,,0,,ひゃぁ！,,,
PlaySe,Run,80,100,,,,,,,,
,Actor04_04,,Character2,,,0,,こっちに向けて来ないで下さい！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_02,,Character2,,,0,,これから入る森なんて\n虫だらけなんじゃない、大丈夫なの？,,,
PlaySe,Run,80,100,,,,,,,,
,Actor02_02,,Character2,,,0,,ねぇ、ミシェル？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,0,,はぁーあ、おはよう\n朝っぱらから、元気だな……,,,
,Actor05_00,,Character0,,,0,,あ、先生……やっと起きてきたんですね,,,
,Actor01_00,,Character1,,,0,,これで全員だな,,,
,Actor01_00,,Character1,,,0,,皆様方、忘れ物はないか確認するんだ,,,
,Actor01_00,,Character1,,,0,,これから森に入ることになる,,,
,Actor01_00,,Character1,,,0,,ルネがガイドをしてくれるから\nはぐれないように,,,
,Actor01_02,,Character1,,,0,,ミシェルもソラも\nふざけているとあっという間に迷ってしまうぞ,,,
,Actor04_04,,Character2,,,0,,ワ、ワタシはふざけているわけじゃあ……,,,
Balloon,Character0,3,,,,,,,,,
,Actor02_01,,Character0,,,0,,ミシェル、そっちは昨日蛇がいたよ,,,
,Actor04_02,,Character2,,,0,,へ、へびですか！？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,なんだか、遠足に行くみたいですね,,,
,Actor06_01,,Character0,,,0,,遠足……！,,,
,Actor06_01,,Character0,,,0,,お菓子を買ってくるのを忘れてしまった,,,
,Actor05_03,,Character2,,,0,,わたしの買っておいたのが残っていますけど,,,
,Actor06_00,,Character0,,,0,,ん……、それは悪いから,,,
,Actor06_01,,Character0,,,0,,途中で食べられそうな木の実があったら教える,,,
,Actor06_01,,Character0,,,0,,自然に出来たものは身体にもやさしい,,,
,Actor05_03,,Character2,,,0,,天然の果物って……,,,
,Actor05_03,,Character2,,,0,,食べたことないです！,,,
,Actor03_03,,Character0,,,0,,シイナちゃん……果実は基本的に全部、天然素材だよ,,,
Balloon,Character2,8,,,,,,,,,
,Actor05_02,,Character2,,,0,,え……、あれ？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_00,,Character0,,,0,,それじゃあ、自分はガイドを始めるとする,,,
,Actor06_00,,Character0,,,0,,途中、モンスターもいると思う\n気をつけて進むといい,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
