Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,event3,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ふろーずん風車,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,あー、やっぱりダメだ,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,0,,頭が痛い……,,,
,Actor02_04,,Character2,,,0,,エーテルドリンク……\n部屋に残してたやつまだ残ってたかな,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Bg,stage3,,Picture1,,,,,,,,
PlaySe,Close2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,Actor02_04,,Character2,,,0,,なんとか歩けるようになったかな,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,……,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_00,,Character2,,,0,,抜け駆けして退却してきたのに\nもう、残りの連中がのさばってるな,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_04,,Character2,,,0,,どうして肝心な時に限って\nいつも、うまくいかないんだろ……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,5,,,,,,,,,
,Actor02_00,,Character2,,,0,,それもこれもミシェルのせい！,,,
,Actor02_01,,Character2,,,0,,どうしてあんなのが生徒会長なんてしてるんだか,,,
,Actor02_02,,Character2,,,0,,あの器量で、生徒会長なんて務まるわけないじゃない,,,
,Actor02_04,,Character2,,,0,,まぁ、怪我したのは\n自分のせいでもあるけどさ……,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,ん……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,あの部屋、灯りが点いてる,,,
,Actor02_01,,Character2,,,0,,こんな夜更けにどうして……？,,,
PlaySe,step01,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
,Actor02_00,,Character2,,,0,,……,,,
,Actor02_01,,Character2,,,0,,中に誰かいる,,,
FadeIn,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,1,,,,,,,,,
,Actor02_03,,Character2,,,0,,……！,,,
,Actor02_00,,Character2,,,0,,置いてきた奴ら\nやっぱり戻ってきてたか……,,,
,Actor02_00,,Character2,,,0,,あたしのいないところで\n何を話し合ってるんだろ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,……,,,
Balloon,Character2,2,,,,,,,,,
,Actor02_03,,Character2,,,0,,は……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_03,,Character2,,,0,,……！,,,
,,,,,,0,,……,,,
,Actor02_01,,Character2,,,0,,フフ……\n随分と好き勝手なことを,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character2,7,,,,,,,,,
,Actor02_04,,Character2,,,0,,やばい……\n痛みがぶり返してきた,,,
,Actor02_04,,Character2,,,0,,見つからないうちに病室に戻ろう,,,
,Actor02_04,,Character2,,,0,,せめて戦えるようにしておかないと,,,
,Actor02_00,,Character2,,,0,,そっちの都合通りになんて\nさせやしない,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor02_00,,Character2,,,0,,タイムリミットは明日の朝まで、か,,,
,Actor02_04,,Character2,,,0,,うわ……,,,
,Actor02_04,,Character2,,,0,,ダメだ頭痛い,,,
,Actor02_04,,Character2,,,0,,エーテルドリンク探して\n体調、戻さないと……,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
StopBgm2,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
