Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage13,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,yumemidori,100,100,,,,,,,,
StopBgs,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_03,,Character2,,,0,,強敵でしたが\n倒すことができましたね,,,
,Actor02_00,,Character0,,,0,,まだ安心するには早い\n何が起こるかわからないよ,,,
Balloon,Character2,9,,,,,,,,,
,Actor04_00,,Character2,,,0,,ええ、同じ轍を踏むつもりはないですよ,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,0,,……,,,
,Actor03_00,,Character0,,,0,,……,,,
,Actor01_00,,Character2,,,0,,……,,,
,Actor06_00,,Character0,,,0,,……,,,
,Actor01_00,,Character2,,,0,,大丈夫、のようだな,,,
Balloon,Character0,2,,,,,,,,,
,Actor06_00,,Character0,,,0,,……？,,,
,Actor06_00,,Character0,,,0,,いや、何か嫌な予感がする,,,
,Actor05_02,,Character2,,,0,,い、嫌な予感ですか……？,,,
,Actor06_00,,Character0,,,0,,魔者を倒してから小刻みに揺れているように思う,,,
,Actor04_00,,Character2,,,0,,ワタシは、何も感じませんが……,,,
StopBgm2,,,,,,2,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,……！,,,
,Actor02_03,,Character0,,,0,,揺れてるよ、しかも少しずつ大きく……,,,
PlaySe,Collapse4,80,65,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Crash,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlayBgs,Quake,100,100,,,,,,,,
,Actor01_02,,Character2,,,0,,伏せるんだ\n近くにいる者となるべく離れないように！,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Balloon,Character0,6,,,,,,,,,
,Actor06_03,,Character0,,,0,,破片が刺さって……痛い,,,
,Actor01_03,,Character2,,,0,,ルネ、大丈夫か！？,,,
,Actor06_04,,Character0,,,0,,立ってるのが精一杯,,,
,Actor01_00,,Character2,,,0,,なるべく近くにいるんだ、わかったな,,,
PlaySe,Fire3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,せ、先生！？,,,
,Actor03_02,,Character0,,,0,,シイナちゃん、大丈夫！,,,
PlaySe,Explosion4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Crash,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor04_04,,Character2,,,0,,い、痛いです……\n水晶の破片が！？,,,
,Actor02_03,,Character0,,,0,,あ、ちょっと……,,,
Balloon,Character0,5,,,,,,,,,
,Actor02_03,,Character0,,,0,,バカ！,,,
,Actor02_03,,Character0,,,0,,無闇に動こうとしないで、って……,,,
,Actor04_04,,Character2,,,0,,え……？,,,
PlaySe,Crash,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
Balloon,Character0,1,,,,,,,,,
,Actor02_03,,Character0,,,0,,う、嘘！？\n地面が割れて……,,,
,Actor04_04,,Character2,,,0,,ひ、引きずり込まれ……,,,
PlaySe,Collapse4,80,65,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth9,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
PlaySe,Earth4,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
,,,,,,0,,……,,,
StopBgs,,,,,,2,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,……,,,
,Actor01_03,,Character2,,,0,,……治まった、のか？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor06_04,,Character0,,,0,,ひどい目に遭った,,,
,Actor01_00,,Character2,,,0,,ルネ、怪我はないか？,,,
,Actor06_00,,Character0,,,0,,何ともない\nそれより、他の皆は……？,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor01_03,,Character2,,,0,,見当たらない,,,
Balloon,Character2,5,,,,,,,,,
,Actor01_02,,Character2,,,0,,くそっ、なんてことだ,,,
