Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage13,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
,,,,,,0,,……,,,
FadeIn,black,,,,,,,,,,
,,,,,,0,,……,,,
,Actor05_03,,Character2,,,0,,あ……れ……？,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
,,,,,,0,,……けて,,,
,Actor05_03,,Character2,,,0,,え……？,,,
FadeIn,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,,,,,,0,,たす……けて……よ,,,
,,,,,,0,,こんなの……、聞いてない！,,,
PlaySe,Crash,80,100,,,,,,,,
,,,,,,0,,……！,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Bg,event6,,Picture1,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,0,,……！,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,0,,いまの……、夢……？,,,
PlaySe,Equip2,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_02,,Character0,,,0,,シイナちゃんどうしたの、眠れない？,,,
,Actor05_00,,Character2,,,0,,ごめんなさい\n起こしちゃいました,,,
,Actor03_03,,Character0,,,0,,いや、寝付けなくて困ってたところだよ,,,
PlaySe,Equip3,80,100,,,,,,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character0,,,0,,気晴らしに\n外に出てみようか？,,,
FadeOut,black,,,,,,,,,,
CharacterOff,,,,,,0,,,,,
Bg,stage7,,Picture1,,,,,,,,
PlayBgm,Life within the Little Bottle (flashygoodness Remix),100,100,,,,,,,,
PlayBgs,River,100,100,,,,,,,,
FadeIn,black,,,,,,,,,,
,Actor05_00,,Character2,,,0,,星が綺麗ですね,,,
,Actor03_00,,Character0,,,0,,綺麗に輝いている\n空気が澄んでいるからかもしれないね,,,
,Actor03_03,,Character0,,,0,,シイナちゃんは学校に戻りたい？,,,
,Actor05_00,,Character2,,,0,,……,,,
Balloon,Character2,7,,,,,,,,,
,Actor05_02,,Character2,,,0,,わからなくなってきちゃいました,,,
,Actor05_03,,Character2,,,0,,自分の知らないところで\nいろんなものが動いてて,,,
,Actor05_00,,Character2,,,0,,自分では何も決められなくて\nただ、今を生きるのがやっとです,,,
,Actor03_02,,Character0,,,0,,ごめんね、シイナちゃん,,,
,Actor05_03,,Character2,,,0,,……？,,,
,Actor05_00,,Character2,,,0,,どうして、先生が謝るんですか,,,
,Actor03_03,,Character0,,,0,,私達、大人がもっとしっかりしていれば\n良かったんだと思う,,,
,Actor03_03,,Character0,,,0,,学校で起きたことも\n本当のこと言うと、後悔しているんだ,,,
Balloon,Character2,2,,,,,,,,,
,Actor05_03,,Character2,,,0,,後悔ですか……？,,,
,Actor03_02,,Character0,,,0,,ホールに集められた時\n大人だったのは私だけだった,,,
,Actor03_03,,Character0,,,0,,だけど、その時、生徒たちを先導して\n行動することが私には出来なかった,,,
,Actor05_03,,Character2,,,0,,それは、わたしも先生も\n逃げるのに必死だったからで……,,,
,Actor03_03,,Character0,,,0,,それでも、生徒達に全部\n任せっきりだったことに変わりはない,,,
,Actor03_02,,Character0,,,0,,今だって、エリシャやソラの云う通りに動くだけで\n私は逃げてばかり,,,
,Actor05_00,,Character2,,,0,,そんなことはないです,,,
Balloon,Character2,9,,,,,,,,,
,Actor05_00,,Character2,,,0,,リジェ先生は、わたしを\n助けてくれたじゃないですか,,,
,Actor05_00,,Character2,,,0,,護ってくれると言ってくれて\nすごく、安心したんです,,,
,Actor05_02,,Character2,,,0,,リジェ先生がいなかったら\n不安で押し潰されていたかもしれないです,,,
,Actor03_03,,Character0,,,0,,本当に？,,,
,Actor05_01,,Character2,,,0,,当然です,,,
Balloon,Character0,3,,,,,,,,,
,Actor03_00,,Character0,,,0,,そっか……ありがとう、シイナちゃん,,,
CharacterOff,,,,,,0,,,,,
Wait,,,,,,1,,,,,
,Actor05_02,,Character2,,,0,,ただ、少しだけ\n家が……恋しくなってきました,,,
,Actor03_03,,Character0,,,0,,シイナちゃんの家ってどの辺りだっけ？,,,
